datetime,pm25_level,solar_radiation,boundary_layer_height,temp,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions,year,month,day,day_of_week,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,moving_avg_7,moving_std_7
2019-04-12,56.875,228.03613,485.85583,30.6,42.4,0.625,100.0,8.33,17.8,1008.4,"Rain, Partially cloudy",2019,4,12,4,0,58.333333333333336,87.29166666666667,68.79166666666667,68.08333333333333,135.91666666666666,73.75,77.25,81.3452380952381,25.660856962043596
2019-04-13,45.875,224.73549,654.4614,31.2,38.7,0.0,0.0,0.0,25.4,1008.9,Clear,2019,4,13,5,1,56.875,58.333333333333336,87.29166666666667,68.79166666666667,68.08333333333333,135.91666666666666,73.75,78.43452380952382,27.305656477392763
2019-04-14,47.208333333333336,231.24898,700.5317,31.6,37.0,0.0,0.0,0.0,18.4,1008.8,Clear,2019,4,14,6,1,45.875,56.875,58.333333333333336,87.29166666666667,68.79166666666667,68.08333333333333,135.91666666666666,74.45238095238096,30.002135616225665
2019-04-15,50.708333333333336,223.58028,698.68066,33.2,33.6,0.0,0.0,0.0,18.0,1006.7,Partially cloudy,2019,4,15,0,0,47.208333333333336,45.875,56.875,58.333333333333336,87.29166666666667,68.79166666666667,68.08333333333333,61.77976190476191,14.381594990504459
2019-04-16,59.708333333333336,169.87546,638.89026,25.8,58.9,1.2,100.0,12.5,27.7,1010.2,"Rain, Partially cloudy",2019,4,16,1,0,50.708333333333336,47.208333333333336,45.875,56.875,58.333333333333336,87.29166666666667,68.79166666666667,59.29761904761905,14.60990493090048
2019-04-17,19.416666666666668,127.322685,606.1427,23.1,66.0,0.544,100.0,8.33,25.4,1011.0,"Rain, Partially cloudy",2019,4,17,2,0,59.708333333333336,50.708333333333336,47.208333333333336,45.875,56.875,58.333333333333336,87.29166666666667,58.0,14.017494855966238
2019-04-18,35.875,216.92268,658.2726,24.6,59.5,0.0,0.0,0.0,11.5,1012.0,Partially cloudy,2019,4,18,3,0,19.416666666666668,59.708333333333336,50.708333333333336,47.208333333333336,45.875,56.875,58.333333333333336,48.30357142857143,13.853205152217281
2019-04-19,79.29166666666667,222.16599,934.0111,26.2,51.8,0.0,0.0,0.0,14.4,1009.6,Clear,2019,4,19,4,0,35.875,19.416666666666668,59.708333333333336,50.708333333333336,47.208333333333336,45.875,56.875,45.095238095238095,13.743405705894968
2019-04-20,90.91666666666669,239.21362,1045.899,28.0,47.3,0.0,0.0,0.0,9.4,1007.0,Clear,2019,4,20,5,1,79.29166666666667,35.875,19.416666666666668,59.708333333333336,50.708333333333336,47.208333333333336,45.875,48.29761904761905,18.673213580508364
2019-04-21,81.91666666666667,241.27504,956.95074,30.4,39.5,0.0,0.0,0.0,16.3,1005.2,Clear,2019,4,21,6,1,90.91666666666669,79.29166666666667,35.875,19.416666666666668,59.708333333333336,50.708333333333336,47.208333333333336,54.73214285714287,24.538493205768084
2019-04-22,98.20833333333331,242.16449,1119.0404,31.7,41.5,0.0,0.0,0.0,16.4,1005.3,Clear,2019,4,22,0,0,81.91666666666667,90.91666666666669,79.29166666666667,35.875,19.416666666666668,59.708333333333336,50.708333333333336,59.6904761904762,26.21424877093261
2019-04-23,93.875,244.82793,565.58606,33.0,40.0,0.0,0.0,0.0,12.9,1006.0,Clear,2019,4,23,1,0,98.20833333333331,81.91666666666667,90.91666666666669,79.29166666666667,35.875,19.416666666666668,59.708333333333336,66.47619047619048,29.449804843003786
2019-04-24,78.47826086956522,233.53467,485.23273,34.9,38.5,0.0,0.0,0.0,18.3,1007.0,Partially cloudy,2019,4,24,2,0,93.875,98.20833333333331,81.91666666666667,90.91666666666669,79.29166666666667,35.875,19.416666666666668,71.35714285714286,30.935069181933475
2019-04-25,85.875,232.72447,728.2171,34.1,46.1,0.0,0.0,0.0,16.6,1006.9,Partially cloudy,2019,4,25,3,0,78.47826086956522,93.875,98.20833333333331,81.91666666666667,90.91666666666669,79.29166666666667,35.875,79.79451345755693,20.802418641664275
2019-04-26,81.13636363636364,230.88383,1344.8077,33.5,35.3,0.0,0.0,0.0,20.5,1006.7,Clear,2019,4,26,4,0,85.875,78.47826086956522,93.875,98.20833333333331,81.91666666666667,90.91666666666669,79.29166666666667,86.93737060041407,7.608652149141615
2019-04-27,74.33333333333333,257.6996,1307.7451,34.6,27.2,0.0,0.0,0.0,25.3,1005.9,Clear,2019,4,27,5,1,81.13636363636364,85.875,78.47826086956522,93.875,98.20833333333331,81.91666666666667,90.91666666666669,87.20089873894223,7.326416686162622
2019-04-28,98.33333333333331,260.64786,1402.3807,34.4,24.5,0.0,0.0,0.0,18.3,1004.8,Clear,2019,4,28,6,1,74.33333333333333,81.13636363636364,85.875,78.47826086956522,93.875,98.20833333333331,81.91666666666667,84.8318511198946,8.510179106824573
2019-04-29,95.36363636363636,252.04938,1026.5276,34.4,25.5,0.0,0.0,0.0,15.0,1004.1,Clear,2019,4,29,0,0,98.33333333333331,74.33333333333333,81.13636363636364,85.875,78.47826086956522,93.875,98.20833333333331,87.1770892151327,9.745337518367192
2019-04-30,88.45833333333333,251.9774,975.5677,35.4,26.7,0.0,0.0,0.0,13.6,1001.2,Partially cloudy,2019,4,30,1,0,95.36363636363636,98.33333333333331,74.33333333333333,81.13636363636364,85.875,78.47826086956522,93.875,86.77070393374741,9.255671995432698
2019-05-01,100.20833333333331,255.2952,977.5281,34.3,32.3,0.0,0.0,0.0,11.2,1000.4,Partially cloudy,2019,5,1,2,0,88.45833333333333,95.36363636363636,98.33333333333331,74.33333333333333,81.13636363636364,85.875,78.47826086956522,85.99689440993788,8.776772248968944
2019-05-02,79.58333333333333,204.83182,641.7497,32.7,37.8,0.0,0.0,0.0,21.0,1002.5,Partially cloudy,2019,5,2,3,0,100.20833333333331,88.45833333333333,95.36363636363636,98.33333333333331,74.33333333333333,81.13636363636364,85.875,89.10119047619048,9.48831697538218
2019-05-03,112.5,225.67543,920.6123,30.6,44.8,4.448,100.0,4.17,47.7,1004.9,"Rain, Partially cloudy",2019,5,3,4,0,79.58333333333333,100.20833333333331,88.45833333333333,95.36363636363636,98.33333333333331,74.33333333333333,81.13636363636364,88.20238095238093,10.12171958244985
2019-05-04,90.375,260.4348,1591.672,31.7,36.1,0.0,0.0,0.0,21.6,1006.7,Clear,2019,5,4,5,1,112.5,79.58333333333333,100.20833333333331,88.45833333333333,95.36363636363636,98.33333333333331,74.33333333333333,92.68290043290041,13.003945239812532
2019-05-05,130.6818181818182,263.19574,1667.0593,32.0,28.5,0.0,0.0,0.0,18.0,1007.0,Clear,2019,5,5,6,1,90.375,112.5,79.58333333333333,100.20833333333331,88.45833333333333,95.36363636363636,98.33333333333331,94.9745670995671,10.380054509243108
2019-05-06,115.6818181818182,262.8,1569.6835,33.2,29.4,0.0,0.0,0.0,21.0,1004.3,Clear,2019,5,6,0,0,130.6818181818182,90.375,112.5,79.58333333333333,100.20833333333331,88.45833333333333,95.36363636363636,99.59577922077922,17.130433194767342
2019-05-07,117.41666666666669,259.76724,1047.8057,33.3,31.4,0.0,0.0,0.0,21.0,1002.9,Clear,2019,5,7,1,0,115.6818181818182,130.6818181818182,90.375,112.5,79.58333333333333,100.20833333333331,88.45833333333333,102.49837662337663,17.993445858442296
2019-05-08,156.65217391304347,260.4967,1111.5552,34.5,31.5,0.0,0.0,0.0,22.7,1003.0,Clear,2019,5,8,2,0,117.41666666666669,115.6818181818182,130.6818181818182,90.375,112.5,79.58333333333333,100.20833333333331,106.63528138528139,17.550969860808802
2019-05-09,158.375,260.27426,1402.5819,35.2,29.4,0.0,0.0,0.0,21.6,1002.2,Clear,2019,5,9,3,0,156.65217391304347,117.41666666666669,115.6818181818182,130.6818181818182,90.375,112.5,79.58333333333333,114.69868718238284,25.342564800023293
2019-05-10,126.69565217391305,254.8466,1050.9297,34.8,32.3,0.1,100.0,4.17,20.5,1003.0,"Rain, Partially cloudy",2019,5,10,4,0,158.375,156.65217391304347,117.41666666666669,115.6818181818182,130.6818181818182,90.375,112.5,125.95463956333523,24.63442889278745
2019-05-11,109.0,225.55498,1061.3939,33.0,40.1,0.0,0.0,0.0,15.6,1005.4,Partially cloudy,2019,5,11,5,1,126.69565217391305,158.375,156.65217391304347,117.41666666666669,115.6818181818182,130.6818181818182,90.375,127.98258987389423,23.91604837035132
2019-05-12,227.375,245.9047,1174.0251,32.7,41.0,0.0,0.0,0.0,19.7,1005.3,Partially cloudy,2019,5,12,6,1,109.0,126.69565217391305,158.375,156.65217391304347,117.41666666666669,115.6818181818182,130.6818181818182,130.6433041596085,19.6990537697623
2019-05-13,203.9583333333333,233.59247,904.5001,31.7,46.0,3.896,100.0,8.33,26.1,1003.8,"Rain, Partially cloudy",2019,5,13,0,0,227.375,109.0,126.69565217391305,158.375,156.65217391304347,117.41666666666669,115.6818181818182,144.4566158479202,41.53248277911096
2019-05-14,47.66666666666666,224.80927,979.5072,30.0,52.5,0.0,0.0,0.0,14.2,1005.0,Partially cloudy,2019,5,14,1,0,203.9583333333333,227.375,109.0,126.69565217391305,158.375,156.65217391304347,117.41666666666669,157.06754658385094,44.62603713003318
2019-05-15,68.875,247.70334,568.0215,29.2,59.1,1.747,100.0,8.33,17.7,1006.2,"Rain, Partially cloudy",2019,5,15,2,0,47.66666666666666,203.9583333333333,227.375,109.0,126.69565217391305,158.375,156.65217391304347,147.10326086956522,60.06975176057467
2019-05-16,65.20833333333333,242.68803,1028.8151,30.4,54.2,0.0,0.0,0.0,33.2,1006.9,Partially cloudy,2019,5,16,3,0,68.875,47.66666666666666,203.9583333333333,227.375,109.0,126.69565217391305,158.375,134.5636645962733,66.55579012496098
2019-05-17,68.33333333333333,179.16226,757.44824,28.3,62.3,12.344,100.0,8.33,16.6,1006.4,"Rain, Partially cloudy",2019,5,17,4,0,65.20833333333333,68.875,47.66666666666666,203.9583333333333,227.375,109.0,126.69565217391305,121.25414078674949,70.21540370837027
2019-05-18,41.958333333333336,228.27396,938.4295,27.0,64.5,0.0,0.0,0.0,20.8,1006.9,Partially cloudy,2019,5,18,5,1,68.33333333333333,65.20833333333333,68.875,47.66666666666666,203.9583333333333,227.375,109.0,112.91666666666666,72.87617923574213
2019-05-19,86.54166666666667,256.84906,1241.8372,31.2,44.4,0.0,0.0,0.0,17.2,1006.9,Clear,2019,5,19,6,1,41.958333333333336,68.33333333333333,65.20833333333333,68.875,47.66666666666666,203.9583333333333,227.375,103.33928571428571,77.7209605043555
2019-05-20,90.125,245.40765,1064.3484,32.8,37.7,0.0,0.0,0.0,18.5,1007.2,Clear,2019,5,20,0,0,86.54166666666667,41.958333333333336,68.33333333333333,65.20833333333333,68.875,47.66666666666666,203.9583333333333,83.22023809523809,55.237600807687414
2019-05-21,78.52173913043478,226.35663,1139.4283,33.9,35.7,0.0,0.0,0.0,14.3,1005.7,Partially cloudy,2019,5,21,1,0,90.125,86.54166666666667,41.958333333333336,68.33333333333333,65.20833333333333,68.875,47.66666666666666,66.95833333333334,17.91645671711652
2019-05-22,55.16666666666666,224.31764,830.3491,33.0,41.0,0.0,0.0,0.0,14.1,1004.2,Partially cloudy,2019,5,22,2,0,78.52173913043478,90.125,86.54166666666667,41.958333333333336,68.33333333333333,65.20833333333333,68.875,71.36620082815735,16.080710015756125
2019-05-23,81.78260869565217,218.82735,800.46686,32.1,48.4,4.299,100.0,8.33,27.7,1003.2,"Rain, Partially cloudy",2019,5,23,3,0,55.16666666666666,78.52173913043478,90.125,86.54166666666667,41.958333333333336,68.33333333333333,65.20833333333333,69.40786749482402,17.228410388256062
2019-05-24,40.16666666666666,235.11841,557.38184,29.4,59.7,0.0,0.0,0.0,24.1,1005.2,Partially cloudy,2019,5,24,4,0,81.78260869565217,55.16666666666666,78.52173913043478,90.125,86.54166666666667,41.958333333333336,68.33333333333333,71.77562111801242,17.687863443192295
2019-05-25,41.333333333333336,247.33281,1275.2206,31.5,44.9,0.0,0.0,0.0,23.9,1004.7,Clear,2019,5,25,5,1,40.16666666666666,81.78260869565217,55.16666666666666,78.52173913043478,90.125,86.54166666666667,41.958333333333336,67.7518115942029,21.41301175234935
2019-05-26,53.25,259.99255,977.8909,33.0,34.1,0.0,0.0,0.0,16.7,1003.1,Clear,2019,5,26,6,1,41.333333333333336,40.16666666666666,81.78260869565217,55.16666666666666,78.52173913043478,90.125,86.54166666666667,67.66252587991718,21.539417754016192
2019-05-27,51.0,255.81125,1470.2881,34.9,27.6,0.0,0.0,0.0,19.9,1002.8,Clear,2019,5,27,0,0,53.25,41.333333333333336,40.16666666666666,81.78260869565217,55.16666666666666,78.52173913043478,90.125,62.9065734989648,20.316842221567207
2019-05-28,62.958333333333336,264.77905,1250.4417,35.1,23.4,0.0,0.0,0.0,25.0,1002.5,Clear,2019,5,28,1,0,51.0,53.25,41.333333333333336,40.16666666666666,81.78260869565217,55.16666666666666,78.52173913043478,57.31728778467909,16.627724913824412
2019-05-29,61.25,257.29614,1431.1072,36.1,26.6,0.0,0.0,0.0,18.2,1000.8,Clear,2019,5,29,2,0,62.958333333333336,51.0,53.25,41.333333333333336,40.16666666666666,81.78260869565217,55.16666666666666,55.093944099378874,14.180251836419218
2019-05-30,71.95,255.81384,1080.3798,37.3,25.9,0.0,0.0,0.0,16.8,999.4,Clear,2019,5,30,3,0,61.25,62.958333333333336,51.0,53.25,41.333333333333336,40.16666666666666,81.78260869565217,55.9629917184265,14.370585015905444
2019-05-31,69.66666666666667,254.3791,951.4565,37.2,24.9,0.0,0.0,0.0,14.8,999.6,Clear,2019,5,31,4,0,71.95,61.25,62.958333333333336,51.0,53.25,41.333333333333336,40.16666666666666,54.55833333333334,11.649053172461187
2019-06-01,82.16666666666667,244.74866,511.8691,37.3,33.9,0.0,0.0,0.0,14.8,999.7,Clear,2019,6,1,5,1,69.66666666666667,71.95,61.25,62.958333333333336,51.0,53.25,41.333333333333336,58.772619047619045,10.885945656244157
2019-06-02,89.0,243.04915,794.01874,36.8,45.5,0.0,0.0,0.0,20.5,999.7,Clear,2019,6,2,6,1,82.16666666666667,69.66666666666667,71.95,61.25,62.958333333333336,51.0,53.25,64.60595238095239,10.92383640117289
2019-06-03,59.21739130434783,238.04094,801.81445,35.4,47.2,0.0,0.0,0.0,20.5,1000.5,Clear,2019,6,3,0,0,89.0,82.16666666666667,69.66666666666667,71.95,61.25,62.958333333333336,51.0,69.71309523809524,12.906798970159011
2019-06-04,53.458333333333336,233.25758,626.0321,35.5,45.1,0.0,0.0,0.0,18.4,1000.9,Partially cloudy,2019,6,4,1,0,59.21739130434783,89.0,82.16666666666667,69.66666666666667,71.95,61.25,62.958333333333336,70.8870082815735,11.179192895553072
2019-06-05,62.958333333333336,220.89442,570.31696,36.9,41.1,0.0,0.0,0.0,14.8,1000.4,Partially cloudy,2019,6,5,2,0,53.458333333333336,59.21739130434783,89.0,82.16666666666667,69.66666666666667,71.95,61.25,69.52986542443064,12.766153751552135
2019-06-06,58.55,238.24188,583.75555,36.7,34.6,0.0,0.0,0.0,18.4,1000.7,Partially cloudy,2019,6,6,3,0,62.958333333333336,53.458333333333336,59.21739130434783,89.0,82.16666666666667,69.66666666666667,71.95,69.77391304347826,12.596692936009779
2019-06-07,48.66666666666666,241.98068,905.847,34.0,46.0,0.0,0.0,0.0,16.6,1003.6,Clear,2019,6,7,4,0,58.55,62.958333333333336,53.458333333333336,59.21739130434783,89.0,82.16666666666667,69.66666666666667,67.85962732919255,13.21394136596207
2019-06-08,44.73333333333333,249.08228,1104.4601,36.9,39.0,0.0,0.0,0.0,14.4,1001.9,Clear,2019,6,8,5,1,48.66666666666666,58.55,62.958333333333336,53.458333333333336,59.21739130434783,89.0,82.16666666666667,64.85962732919255,14.998632306339296
2019-06-09,63.2,257.4095,714.4816,37.2,31.8,0.0,0.0,0.0,18.0,999.3,Clear,2019,6,9,6,1,44.73333333333333,48.66666666666666,58.55,62.958333333333336,53.458333333333336,59.21739130434783,89.0,59.5120082815735,14.463221859797041
2019-06-10,53.08695652173913,253.23892,850.8269,39.0,26.0,0.0,0.0,0.0,15.4,996.7,Clear,2019,6,10,0,0,63.2,44.73333333333333,48.66666666666666,58.55,62.958333333333336,53.458333333333336,59.21739130434783,55.82629399585921,7.118952616689606
2019-06-11,97.83333333333331,239.95045,551.7229,38.7,25.2,0.0,0.0,0.0,24.6,996.7,Partially cloudy,2019,6,11,1,0,53.08695652173913,63.2,44.73333333333333,48.66666666666666,58.55,62.958333333333336,53.458333333333336,54.95051759834367,7.008476497599103
2019-06-12,50.66666666666666,195.46701,669.8915,35.6,38.6,0.0,0.0,0.0,19.2,999.2,Partially cloudy,2019,6,12,2,0,97.83333333333331,53.08695652173913,63.2,44.73333333333333,48.66666666666666,58.55,62.958333333333336,61.28980331262939,17.55997306762026
2019-06-13,43.16666666666666,240.34413,1013.90076,36.0,40.4,0.0,0.0,0.0,16.6,999.8,Partially cloudy,2019,6,13,3,0,50.66666666666666,97.83333333333331,53.08695652173913,63.2,44.73333333333333,48.66666666666666,58.55,59.533850931677016,17.974979755356674
2019-06-14,43.16666666666666,251.91344,1226.9797,36.8,30.4,0.0,0.0,0.0,23.2,998.7,Clear,2019,6,14,4,0,43.16666666666666,50.66666666666666,97.83333333333331,53.08695652173913,63.2,44.73333333333333,48.66666666666666,57.336231884057966,19.025024901397323
2019-06-15,70.70833333333333,244.08934,1436.2817,37.1,26.9,0.0,0.0,0.0,22.0,998.1,Partially cloudy,2019,6,15,5,1,43.16666666666666,43.16666666666666,50.66666666666666,97.83333333333331,53.08695652173913,63.2,44.73333333333333,56.55051759834368,19.54909726736167
2019-06-16,43.29166666666666,212.89133,1068.5494,31.5,53.4,0.23,100.0,4.17,32.2,1000.6,"Rain, Partially cloudy",2019,6,16,6,1,70.70833333333333,43.16666666666666,43.16666666666666,50.66666666666666,97.83333333333331,53.08695652173913,63.2,60.26123188405796,19.396800950474145
2019-06-17,39.44444444444444,225.3525,871.82227,30.4,52.5,0.34,100.0,4.17,26.0,1000.1,"Rain, Partially cloudy",2019,6,17,0,0,43.29166666666666,70.70833333333333,43.16666666666666,43.16666666666666,50.66666666666666,97.83333333333331,53.08695652173913,57.41718426501035,20.331112694119962
2019-06-18,27.23076923076923,209.19011,683.077,27.8,62.3,7.913,100.0,8.33,23.3,1001.7,"Rain, Partially cloudy",2019,6,18,1,0,39.44444444444444,43.29166666666666,70.70833333333333,43.16666666666666,43.16666666666666,50.66666666666666,97.83333333333331,55.46825396825396,21.439080590998184
2019-06-19,25.0,230.86337,778.6449,31.1,56.0,0.0,0.0,0.0,14.8,1000.7,Partially cloudy,2019,6,19,2,0,27.23076923076923,39.44444444444444,43.29166666666666,70.70833333333333,43.16666666666666,43.16666666666666,50.66666666666666,45.382173382173384,13.217775298764174
2019-06-20,39.333333333333336,240.4301,933.6238,32.2,52.8,0.0,0.0,0.0,15.7,1001.7,Clear,2019,6,20,3,0,25.0,27.23076923076923,39.44444444444444,43.29166666666666,70.70833333333333,43.16666666666666,43.16666666666666,41.71550671550671,14.953558743031339
2019-06-21,63.875,210.46935,887.7792,34.2,50.2,0.0,0.0,0.0,14.1,1001.7,Partially cloudy,2019,6,21,4,0,39.333333333333336,25.0,27.23076923076923,39.44444444444444,43.29166666666666,70.70833333333333,43.16666666666666,41.16788766788766,14.961746739365097
2019-06-22,62.5,244.79501,1312.8359,35.0,45.0,0.0,0.0,0.0,16.6,1000.9,Clear,2019,6,22,5,1,63.875,39.333333333333336,25.0,27.23076923076923,39.44444444444444,43.29166666666666,70.70833333333333,44.126221001221,17.28910482142266
2019-06-23,35.583333333333336,229.85602,1064.1123,34.7,53.6,0.0,0.0,0.0,18.4,1001.2,Clear,2019,6,23,6,1,62.5,63.875,39.333333333333336,25.0,27.23076923076923,39.44444444444444,43.29166666666666,42.953601953601954,15.356001453285852
2019-06-24,24.08333333333333,216.45618,815.639,31.1,66.4,0.0,0.0,0.0,17.7,1003.2,Partially cloudy,2019,6,24,0,0,35.583333333333336,62.5,63.875,39.333333333333336,25.0,27.23076923076923,39.44444444444444,41.85241147741147,15.602130796414915
2019-06-25,53.708333333333336,210.12244,773.00885,33.3,60.0,0.0,0.0,0.0,13.0,1002.2,Partially cloudy,2019,6,25,1,0,24.08333333333333,35.583333333333336,62.5,63.875,39.333333333333336,25.0,27.23076923076923,39.65796703296703,17.013679007643923
2019-06-26,63.875,234.50003,1082.9299,35.9,48.7,0.0,0.0,0.0,18.3,999.5,Partially cloudy,2019,6,26,2,0,53.708333333333336,24.08333333333333,35.583333333333336,62.5,63.875,39.333333333333336,25.0,43.4404761904762,16.731295823116902
2019-06-27,56.22222222222222,234.82733,1157.7734,35.0,46.5,0.0,0.0,0.0,15.4,997.6,Partially cloudy,2019,6,27,3,0,63.875,53.708333333333336,24.08333333333333,35.583333333333336,62.5,63.875,39.333333333333336,48.99404761904763,16.02727400105133
2019-06-28,58.083333333333336,225.36337,1209.1699,35.2,43.4,0.0,0.0,0.0,19.0,996.6,Partially cloudy,2019,6,28,4,0,56.22222222222222,63.875,53.708333333333336,24.08333333333333,35.583333333333336,62.5,63.875,51.406746031746025,15.595995124806706
2019-06-29,57.41666666666666,204.18651,1286.4406,37.4,36.6,0.0,0.0,0.0,22.0,995.7,Partially cloudy,2019,6,29,5,1,58.083333333333336,56.22222222222222,63.875,53.708333333333336,24.08333333333333,35.583333333333336,62.5,50.579365079365076,14.96517028466579
2019-06-30,67.95833333333333,220.55875,1081.5647,37.5,38.5,0.0,0.0,0.0,21.0,996.0,Partially cloudy,2019,6,30,6,1,57.41666666666666,58.083333333333336,56.22222222222222,63.875,53.708333333333336,24.08333333333333,35.583333333333336,49.853174603174594,14.403087734492628
2019-07-01,56.94736842105263,221.91096,909.33673,36.2,42.6,0.0,0.0,0.0,14.8,997.4,Partially cloudy,2019,7,1,0,0,67.95833333333333,57.41666666666666,58.083333333333336,56.22222222222222,63.875,53.708333333333336,24.08333333333333,54.478174603174594,14.254400756156725
2019-07-02,62.85714285714285,221.14375,1034.745,35.4,48.4,0.0,0.0,0.0,14.8,998.5,Partially cloudy,2019,7,2,1,0,56.94736842105263,67.95833333333333,57.41666666666666,58.083333333333336,56.22222222222222,63.875,53.708333333333336,59.17303675856307,4.951196373730234
