datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions
2021-08-12,35.5,28.3,32.0,44.9,32.4,39.3,67.6,0.0,0.0,0.0,20.5,1003.4,Partially cloudy
2021-08-13,35.8,28.0,32.1,48.7,32.7,39.7,67.8,0.0,0.0,0.0,18.4,1001.8,Partially cloudy
2021-08-14,36.1,28.0,32.0,44.1,31.9,38.6,66.0,0.0,0.0,0.0,18.7,999.8,Partially cloudy
2021-08-15,36.5,29.0,32.1,43.2,33.7,38.1,63.8,0.0,0.0,0.0,18.4,1001.1,Partially cloudy
2021-08-16,37.0,29.0,32.8,44.5,34.3,40.4,65.5,0.0,0.0,0.0,16.7,1004.3,Partially cloudy
2021-08-17,37.7,30.0,33.1,47.6,37.4,42.4,68.2,0.0,0.0,0.0,16.6,1004.1,Partially cloudy
2021-08-18,37.6,29.0,33.0,44.9,36.7,40.9,65.9,0.0,0.0,0.0,14.8,1002.2,Partially cloudy
2021-08-19,36.0,29.7,32.3,45.3,37.2,41.0,70.9,0.0,0.0,0.0,13.0,1001.2,Partially cloudy
2021-08-20,31.0,26.0,27.8,42.4,26.0,32.6,91.6,9.253,100.0,8.33,18.4,1003.7,"Rain, Partially cloudy"
2021-08-21,31.0,25.0,27.4,46.5,25.0,32.3,95.3,130.98,100.0,20.83,18.4,1005.3,"Rain, Overcast"
2021-08-22,34.0,26.0,29.4,47.3,26.0,37.2,87.3,0.0,0.0,0.0,14.8,1005.2,Partially cloudy
2021-08-23,34.2,28.0,30.5,47.3,35.3,40.5,85.5,2.552,100.0,8.33,11.2,1002.8,"Rain, Partially cloudy"
2021-08-24,34.0,28.9,31.3,47.9,36.8,42.4,82.1,0.0,0.0,0.0,14.8,1001.5,Partially cloudy
2021-08-25,36.0,29.0,32.2,46.3,36.4,40.6,70.6,0.0,0.0,0.0,28.2,999.6,Partially cloudy
2021-08-26,34.7,28.0,30.9,40.6,31.9,36.0,66.5,0.0,0.0,0.0,21.5,999.0,Partially cloudy
2021-08-27,35.3,27.5,31.2,42.0,30.7,36.7,66.6,0.0,0.0,0.0,18.4,1001.0,Partially cloudy
2021-08-28,35.0,28.0,31.0,42.1,32.7,37.4,70.8,0.0,0.0,0.0,14.8,1001.8,Partially cloudy
2021-08-29,34.0,27.0,30.1,44.1,31.2,38.1,82.7,0.0,0.0,0.0,14.8,1002.7,Partially cloudy
2021-08-30,33.0,26.0,29.4,45.7,26.0,36.3,83.8,0.0,0.0,0.0,14.8,1005.8,Partially cloudy
2021-08-31,28.0,24.0,26.7,35.6,24.0,30.2,96.1,78.026,100.0,8.33,14.8,1007.9,"Rain, Partially cloudy"
2021-09-01,27.0,23.0,25.7,31.2,23.0,26.6,98.2,104.598,100.0,12.5,20.5,1007.4,"Rain, Overcast"
2021-09-02,32.0,24.0,27.7,46.2,24.0,32.9,92.4,39.76,100.0,4.17,13.0,1005.1,"Rain, Partially cloudy"
2021-09-03,34.0,26.0,29.3,43.8,26.0,34.9,84.3,5.231,100.0,12.5,14.8,1003.5,"Rain, Partially cloudy"
2021-09-04,32.0,26.0,28.1,44.1,26.0,32.9,89.7,0.0,0.0,0.0,14.8,1003.4,Partially cloudy
2021-09-05,33.6,26.7,30.0,44.2,30.1,38.0,82.8,0.448,100.0,4.17,11.4,1003.3,"Rain, Partially cloudy"
2021-09-06,35.0,28.0,31.1,50.4,34.4,41.8,83.2,5.104,100.0,4.17,10.8,1004.7,"Rain, Partially cloudy"
2021-09-07,33.2,27.0,29.8,44.3,30.6,38.5,86.8,4.403,100.0,4.17,16.6,1006.0,"Rain, Partially cloudy"
2021-09-08,32.4,27.0,29.4,42.3,31.8,36.2,84.3,0.0,0.0,0.0,18.4,1005.1,Partially cloudy
2021-09-09,33.3,27.9,29.8,46.2,33.2,37.9,84.2,4.253,100.0,4.17,17.8,1003.9,"Rain, Partially cloudy"
2021-09-10,32.6,25.0,28.3,46.2,25.0,34.4,91.0,11.135,100.0,12.5,20.5,1003.8,"Rain, Partially cloudy"
2021-09-11,26.2,24.0,25.1,26.2,24.0,25.1,98.0,127.15,100.0,20.83,18.4,1003.9,"Rain, Overcast"
2021-09-12,32.9,24.0,26.8,44.1,24.0,30.5,94.6,0.979,100.0,4.17,18.4,1002.3,"Rain, Overcast"
2021-09-13,33.0,25.0,27.6,44.1,25.0,32.1,93.5,1.851,100.0,4.17,23.6,1002.5,"Rain, Partially cloudy"
2021-09-14,34.7,24.0,28.8,47.9,24.0,34.6,85.6,0.747,100.0,8.33,20.3,1004.7,"Rain, Partially cloudy"
2021-09-15,34.6,25.8,29.7,47.2,25.8,36.0,80.6,0.0,0.0,0.0,18.4,1005.7,Partially cloudy
2021-09-16,29.0,24.0,26.2,38.2,24.0,28.3,93.7,12.104,100.0,8.33,11.2,1004.7,"Rain, Partially cloudy"
2021-09-17,31.4,24.7,27.7,40.6,24.7,31.4,83.6,0.0,0.0,0.0,16.6,1003.7,Partially cloudy
2021-09-18,33.5,25.0,28.6,46.2,25.0,34.0,85.1,0.0,0.0,0.0,14.8,1005.5,Partially cloudy
2021-09-19,33.9,26.0,29.9,44.7,26.0,36.7,80.3,0.0,0.0,0.0,14.8,1007.2,Partially cloudy
2021-09-20,34.7,27.0,30.1,44.0,31.0,37.4,80.9,0.0,0.0,0.0,14.8,1006.3,Partially cloudy
2021-09-21,35.1,27.0,29.6,45.7,30.6,36.8,82.8,3.403,100.0,4.17,14.8,1005.2,"Rain, Partially cloudy"
2021-09-22,31.2,25.0,27.5,37.9,25.0,31.4,89.4,0.119,100.0,4.17,15.5,1005.0,"Rain, Partially cloudy"
2021-09-23,32.2,25.0,27.9,44.3,25.0,32.1,87.0,0.766,100.0,4.17,16.6,1006.5,"Rain, Partially cloudy"
2021-09-24,34.0,25.0,28.2,43.5,25.0,32.6,85.4,3.403,100.0,4.17,14.8,1007.5,"Rain, Partially cloudy"
2021-09-25,32.4,25.5,28.7,40.8,25.5,33.7,84.8,0.0,0.0,0.0,9.4,1006.3,Partially cloudy
2021-09-26,32.8,25.0,28.1,42.3,25.0,32.9,88.6,0.0,0.0,0.0,14.8,1006.1,Partially cloudy
2021-09-27,33.6,26.0,29.6,42.1,26.0,36.0,82.3,0.0,0.0,0.0,9.4,1006.5,Partially cloudy
2021-09-28,34.1,26.0,30.3,44.5,26.0,37.6,79.9,0.0,0.0,0.0,16.6,1007.1,Partially cloudy
2021-09-29,34.4,27.0,30.1,43.7,31.2,37.2,79.6,0.0,0.0,0.0,16.6,1008.5,Partially cloudy
2021-09-30,34.3,26.0,29.7,43.8,26.0,36.4,80.6,0.0,0.0,0.0,11.2,1009.7,Partially cloudy
2021-10-01,33.0,27.0,29.6,42.3,30.1,36.5,81.1,1.701,100.0,4.17,11.8,1009.2,"Rain, Partially cloudy"
2021-10-02,34.9,27.0,30.3,43.5,31.5,37.6,80.5,0.0,0.0,0.0,14.8,1007.9,Partially cloudy
2021-10-03,35.7,27.0,30.2,47.3,31.2,37.4,79.0,0.851,100.0,4.17,18.3,1005.9,"Rain, Partially cloudy"
2021-10-04,35.9,26.8,30.6,42.4,30.1,36.0,72.5,0.0,0.0,0.0,14.8,1005.7,Partially cloudy
2021-10-05,34.9,27.0,29.8,42.9,30.1,34.9,74.3,0.851,100.0,4.17,16.6,1008.2,"Rain, Partially cloudy"
2021-10-06,34.6,26.0,29.5,40.5,26.0,33.3,76.9,0.0,0.0,0.0,14.1,1008.6,Partially cloudy
2021-10-07,33.7,25.3,28.8,38.2,25.3,31.9,74.7,0.0,0.0,0.0,16.6,1007.3,Partially cloudy
2021-10-08,34.9,24.6,28.9,37.0,24.6,30.0,67.0,0.0,0.0,0.0,18.4,1006.2,Clear
2021-10-09,35.6,23.8,29.2,36.5,23.8,29.8,61.2,0.0,0.0,0.0,14.8,1006.4,Clear
2021-10-10,35.7,23.9,29.2,37.3,23.9,29.9,60.4,0.0,0.0,0.0,14.8,1007.0,Clear
2021-10-11,36.5,23.8,29.5,38.4,23.8,30.0,57.8,0.0,0.0,0.0,11.2,1006.6,Clear
2021-10-12,35.9,23.8,29.0,36.5,23.8,29.2,60.3,0.0,0.0,0.0,13.0,1006.9,Clear
2021-10-13,33.5,22.7,28.0,32.6,22.7,27.8,51.7,0.0,0.0,0.0,18.4,1007.9,Clear
2021-10-14,33.5,20.0,26.0,32.0,20.0,25.7,55.0,0.0,0.0,0.0,20.5,1007.6,Clear
2021-10-15,33.8,20.0,26.3,34.5,20.0,26.4,59.2,0.0,0.0,0.0,10.5,1005.5,Clear
2021-10-16,33.4,21.3,27.3,37.7,21.3,28.1,66.1,0.0,0.0,0.0,7.6,1005.7,Clear
2021-10-17,30.0,22.0,25.0,36.2,22.0,25.9,87.2,44.491,100.0,16.67,27.7,1007.5,"Rain, Partially cloudy"
2021-10-18,23.3,20.0,21.9,23.3,20.0,21.9,94.9,41.652,100.0,16.67,14.8,1006.6,"Rain, Partially cloudy"
2021-10-19,30.6,20.9,24.7,33.0,20.9,25.6,82.4,0.0,0.0,0.0,20.5,1007.8,Partially cloudy
2021-10-20,31.0,21.0,25.2,32.2,21.0,25.4,73.2,0.0,0.0,0.0,16.6,1010.9,Clear
2021-10-21,32.0,17.9,24.8,30.7,17.9,24.6,55.7,0.0,0.0,0.0,18.3,1010.6,Clear
2021-10-22,32.0,18.9,25.3,33.2,18.9,25.7,60.6,0.0,0.0,0.0,18.4,1010.7,Clear
2021-10-23,31.7,19.8,25.1,32.7,19.8,25.2,66.8,0.0,0.0,0.0,13.0,1012.4,Partially cloudy
2021-10-24,30.5,19.0,23.8,31.8,19.0,24.0,73.5,23.714,100.0,8.33,18.4,1013.9,"Rain, Partially cloudy"
2021-10-25,28.0,17.4,22.3,28.6,17.4,22.4,78.7,0.0,0.0,0.0,18.4,1014.7,Partially cloudy
2021-10-26,27.2,17.6,22.2,27.6,17.6,22.3,71.7,0.0,0.0,0.0,18.4,1014.0,Clear
2021-10-27,28.0,16.3,22.0,27.8,16.3,22.0,68.7,0.0,0.0,0.0,14.8,1015.6,Clear
2021-10-28,27.9,16.4,21.9,27.5,16.4,21.9,67.3,0.0,0.0,0.0,13.0,1015.7,Clear
2021-10-29,29.0,16.5,22.5,29.1,16.5,22.5,68.0,0.0,0.0,0.0,9.4,1017.0,Clear
2021-10-30,29.3,16.8,22.3,28.5,16.8,22.3,64.3,0.0,0.0,0.0,16.6,1016.5,Clear
2021-10-31,29.0,17.7,22.5,28.7,17.7,22.5,64.8,0.0,0.0,0.0,12.7,1014.4,Clear
2021-11-01,30.2,15.6,22.1,29.1,15.6,21.9,60.9,0.0,0.0,0.0,11.2,1013.8,Clear
2021-11-02,29.2,16.2,22.5,29.0,16.2,22.4,62.8,0.0,0.0,0.0,14.8,1015.1,Clear
2021-11-03,30.0,17.6,22.4,30.0,17.6,22.5,70.1,0.0,0.0,0.0,9.4,1014.9,Partially cloudy
2021-11-04,27.0,16.8,21.0,27.8,16.8,21.0,79.1,0.0,0.0,0.0,9.4,1014.2,Clear
2021-11-05,25.8,16.8,20.6,25.8,16.8,20.6,80.3,0.0,0.0,0.0,9.4,1014.0,Partially cloudy
2021-11-06,27.4,16.3,20.9,27.7,16.3,20.9,71.7,0.0,0.0,0.0,11.6,1012.6,Clear
2021-11-07,28.5,16.2,21.0,27.9,16.2,20.9,70.4,0.0,0.0,0.0,11.2,1012.2,Clear
2021-11-08,28.0,15.3,21.0,27.6,15.3,20.9,62.7,0.0,0.0,0.0,12.3,1014.1,Clear
2021-11-09,28.0,15.4,21.4,27.4,15.4,21.3,59.1,0.0,0.0,0.0,13.0,1014.8,Clear
2021-11-10,29.0,15.4,21.5,29.9,15.4,21.5,63.3,0.0,0.0,0.0,10.6,1014.1,Clear
2021-11-11,24.9,14.8,19.4,24.9,14.8,19.4,71.5,0.0,0.0,0.0,9.4,1013.9,Clear
2021-11-12,26.5,14.4,19.7,26.5,14.4,19.7,75.3,0.0,0.0,0.0,9.4,1014.2,Clear
2021-11-13,27.0,13.4,19.7,26.6,13.4,19.6,63.7,0.0,0.0,0.0,9.4,1014.1,Clear
2021-11-14,26.8,12.8,19.3,26.2,12.8,19.3,56.6,0.0,0.0,0.0,9.4,1013.2,Clear
2021-11-15,25.8,12.7,18.9,25.8,12.7,18.9,61.0,0.0,0.0,0.0,7.7,1012.5,Clear
2021-11-16,26.3,11.8,18.6,26.3,11.8,18.6,63.1,0.0,0.0,0.0,11.2,1013.4,Clear
2021-11-17,26.2,11.8,18.1,26.2,11.8,18.1,63.3,0.0,0.0,0.0,9.4,1015.6,Clear
2021-11-18,25.6,12.4,19.3,25.6,12.4,19.3,67.5,0.0,0.0,0.0,7.6,1014.2,Partially cloudy
2021-11-19,25.2,13.0,19.2,25.2,13.0,19.2,68.9,0.0,0.0,0.0,11.2,1011.9,Partially cloudy
2021-11-20,25.8,15.6,19.8,25.8,15.6,19.8,63.3,0.0,0.0,0.0,9.4,1012.4,Partially cloudy
2021-11-21,26.8,13.5,19.3,26.5,13.5,19.3,60.3,0.0,0.0,0.0,14.4,1013.8,Clear
2021-11-22,26.9,12.8,18.9,26.3,12.8,18.9,64.9,0.0,0.0,0.0,24.1,1013.5,Clear
2021-11-23,25.4,12.7,18.0,25.4,12.7,18.0,53.8,0.0,0.0,0.0,13.0,1012.4,Clear
2021-11-24,27.5,11.3,18.2,27.2,11.3,18.2,65.7,0.0,0.0,0.0,9.4,1013.7,Clear
2021-11-25,26.6,12.1,18.9,26.6,12.1,18.9,69.2,0.0,0.0,0.0,7.6,1014.9,Clear
2021-11-26,26.6,12.8,19.0,26.6,12.8,19.0,71.2,0.0,0.0,0.0,7.6,1015.0,Clear
2021-11-27,26.0,12.1,17.7,26.0,12.1,17.7,77.4,0.0,0.0,0.0,11.2,1015.7,Clear
2021-11-28,26.0,12.2,18.6,26.0,12.2,18.6,81.3,0.0,0.0,0.0,9.4,1017.5,Clear
2021-11-29,25.0,12.3,18.2,25.0,12.3,18.2,73.8,0.0,0.0,0.0,13.0,1018.0,Clear
2021-11-30,24.9,11.9,17.8,24.9,11.9,17.8,70.1,0.0,0.0,0.0,11.2,1017.1,Partially cloudy
2021-12-01,22.3,13.5,17.7,22.3,13.5,17.7,75.6,0.0,0.0,0.0,7.6,1017.5,Partially cloudy
2021-12-02,19.3,14.2,16.6,19.3,14.2,16.6,89.3,1.0,100.0,4.17,13.0,1017.5,"Rain, Partially cloudy"
2021-12-03,22.0,14.0,17.2,22.0,14.0,17.2,87.3,0.0,0.0,0.0,11.2,1017.8,Partially cloudy
2021-12-04,25.1,12.8,18.5,25.1,12.8,18.5,75.1,0.0,0.0,0.0,11.2,1016.3,Clear
2021-12-05,24.5,13.7,18.8,24.5,13.7,18.8,77.6,0.17,100.0,4.17,9.4,1016.5,"Rain, Partially cloudy"
2021-12-06,24.3,15.4,19.3,24.3,15.4,19.3,79.6,0.0,0.0,0.0,14.8,1016.7,Partially cloudy
2021-12-07,24.2,12.8,17.5,24.2,12.8,17.5,76.7,0.0,0.0,0.0,16.6,1017.8,Clear
2021-12-08,23.2,11.8,16.4,23.2,11.8,16.4,73.0,0.0,0.0,0.0,13.0,1017.7,Clear
2021-12-09,22.9,10.3,16.3,22.9,10.3,16.3,76.5,0.0,0.0,0.0,11.2,1020.1,Clear
2021-12-10,22.9,11.4,16.3,22.9,11.4,16.3,73.7,0.0,0.0,0.0,18.4,1020.2,Clear
2021-12-11,22.7,10.4,15.5,22.7,10.4,15.5,66.6,0.0,0.0,0.0,13.0,1019.2,Clear
2021-12-12,22.6,8.6,15.3,22.6,8.6,15.2,67.1,0.0,0.0,0.0,9.4,1019.6,Partially cloudy
2021-12-13,21.5,8.6,14.9,21.5,8.6,14.9,71.7,0.0,0.0,0.0,9.4,1018.3,Partially cloudy
2021-12-14,21.9,9.7,15.1,21.9,9.7,15.1,77.4,0.0,0.0,0.0,9.4,1017.6,Clear
2021-12-15,21.5,10.1,15.2,21.5,10.1,15.2,75.3,0.0,0.0,0.0,16.6,1018.1,Clear
2021-12-16,19.7,10.4,14.6,19.7,10.4,14.6,71.0,0.0,0.0,0.0,13.0,1018.9,Partially cloudy
2021-12-17,19.7,9.9,13.7,19.7,8.7,13.5,70.4,0.0,0.0,0.0,16.6,1020.5,Partially cloudy
2021-12-18,17.0,7.0,11.1,17.0,4.3,10.1,75.1,0.0,0.0,0.0,27.7,1020.4,Clear
2021-12-19,18.2,5.0,11.1,18.2,3.3,10.4,67.6,0.0,0.0,0.0,16.6,1020.0,Clear
2021-12-20,19.7,4.9,12.0,19.7,4.9,11.6,64.9,0.0,0.0,0.0,11.2,1019.0,Clear
2021-12-21,21.7,6.1,13.3,21.7,6.1,13.2,65.3,0.0,0.0,0.0,9.4,1017.3,Clear
2021-12-22,22.8,7.0,14.2,22.8,7.0,13.9,65.4,0.0,0.0,0.0,16.6,1015.2,Clear
2021-12-23,22.0,8.1,14.6,22.0,6.8,14.5,70.3,0.0,0.0,0.0,13.0,1014.3,Partially cloudy
2021-12-24,22.3,8.8,15.2,22.3,8.8,15.2,76.6,0.0,0.0,0.0,11.2,1014.0,Clear
2021-12-25,23.0,9.0,15.5,23.0,9.0,15.5,80.0,0.0,0.0,0.0,7.6,1016.0,Clear
2021-12-26,20.7,11.5,15.7,20.7,11.5,15.7,88.0,1.299,100.0,8.33,11.2,1018.0,"Rain, Partially cloudy"
2021-12-27,21.7,11.6,15.4,21.7,11.6,15.4,80.5,0.0,0.0,0.0,9.4,1019.4,Partially cloudy
2021-12-28,17.0,10.9,14.2,17.0,10.9,14.2,88.7,1.85,100.0,8.33,7.6,1018.5,"Rain, Partially cloudy"
2021-12-29,20.4,10.2,14.0,20.4,10.2,14.0,82.9,0.0,0.0,0.0,14.8,1019.3,Partially cloudy
2021-12-30,18.4,6.1,11.9,18.4,6.1,11.9,70.0,0.0,0.0,0.0,9.4,1023.5,Partially cloudy
2021-12-31,18.0,5.6,11.2,18.0,5.6,11.0,76.4,0.0,0.0,0.0,9.4,1023.2,Partially cloudy
2022-01-01,19.5,6.3,11.9,19.5,6.0,11.8,80.7,0.0,0.0,0.0,9.4,1022.1,Clear
2022-01-02,19.7,7.5,12.7,19.7,6.9,12.6,80.9,0.0,0.0,0.0,8.0,1020.7,Clear
2022-01-03,20.6,7.5,13.8,20.6,7.5,13.8,76.1,0.0,0.0,0.0,13.0,1018.6,Partially cloudy
2022-01-04,22.5,9.8,15.8,22.5,9.8,15.8,71.1,0.0,0.0,0.0,7.6,1017.7,Partially cloudy
2022-01-05,15.0,12.2,13.7,15.0,12.2,13.7,91.8,7.637,100.0,16.67,22.3,1016.6,"Rain, Overcast"
2022-01-06,20.0,12.0,15.2,20.0,12.0,15.2,88.8,0.0,0.0,0.0,14.8,1016.7,Partially cloudy
2022-01-07,18.9,14.0,16.2,18.9,14.0,16.2,90.2,0.0,0.0,0.0,20.5,1016.3,Partially cloudy
2022-01-08,16.5,15.0,15.8,16.5,15.0,15.8,96.9,48.838,100.0,20.83,22.3,1015.7,"Rain, Overcast"
2022-01-09,16.0,12.0,13.8,16.0,12.0,13.8,97.2,7.402,100.0,16.67,16.6,1015.2,"Rain, Overcast"
2022-01-10,16.9,9.9,12.5,16.9,8.7,12.4,92.3,0.0,0.0,0.0,11.2,1017.9,Partially cloudy
2022-01-11,16.9,8.0,11.4,16.9,6.8,11.2,91.5,0.0,0.0,0.0,16.6,1018.0,Partially cloudy
2022-01-12,17.0,8.0,11.5,17.0,6.8,11.3,88.6,0.0,0.0,0.0,10.8,1017.5,Partially cloudy
2022-01-13,16.3,7.4,11.4,16.3,7.4,11.4,91.2,0.0,0.0,0.0,5.4,1017.6,Partially cloudy
2022-01-14,14.8,7.2,10.5,14.8,7.2,10.5,94.6,0.0,0.0,0.0,11.2,1018.4,Partially cloudy
2022-01-15,13.5,8.2,10.0,13.5,7.0,9.7,93.9,0.0,0.0,0.0,14.8,1020.0,Partially cloudy
2022-01-16,15.0,8.0,10.7,15.0,6.4,10.3,87.5,0.0,0.0,0.0,9.4,1020.6,Partially cloudy
2022-01-17,16.0,9.0,11.2,16.0,8.5,11.1,88.5,0.0,0.0,0.0,7.6,1021.2,Partially cloudy
2022-01-18,14.6,9.0,10.6,14.6,7.2,10.2,92.2,0.0,0.0,0.0,14.8,1019.1,Partially cloudy
2022-01-19,17.0,8.0,11.9,17.0,6.0,11.6,89.4,0.0,0.0,0.0,11.2,1016.1,Partially cloudy
2022-01-20,18.1,10.0,12.7,18.1,8.7,12.5,92.4,0.0,0.0,0.0,13.0,1011.9,Partially cloudy
2022-01-21,19.0,9.9,13.4,19.0,9.9,13.4,90.4,0.0,0.0,0.0,9.3,1011.9,Partially cloudy
2022-01-22,15.0,11.0,13.0,15.0,11.0,13.0,94.3,23.553,100.0,20.83,20.5,1007.5,"Rain, Overcast"
2022-01-23,15.0,10.4,12.6,15.0,10.4,12.6,94.4,1.195,100.0,4.17,20.5,1010.0,"Rain, Partially cloudy"
2022-01-24,15.0,9.0,11.7,15.0,9.0,11.7,93.5,0.0,0.0,0.0,7.6,1014.0,Partially cloudy
2022-01-25,13.4,8.0,10.0,13.4,7.2,9.7,94.5,0.0,0.0,0.0,13.0,1015.2,Partially cloudy
2022-01-26,15.8,7.1,11.2,15.8,7.1,11.1,92.5,0.0,0.0,0.0,14.8,1015.9,Partially cloudy
2022-01-27,18.0,7.6,12.2,18.0,6.8,12.0,83.9,0.0,0.0,0.0,18.4,1017.0,Partially cloudy
2022-01-28,19.5,7.0,12.7,19.5,5.2,12.2,76.0,0.0,0.0,0.0,22.3,1016.9,Clear
2022-01-29,21.3,7.1,13.7,21.3,7.1,13.7,73.8,0.0,0.0,0.0,14.9,1017.1,Clear
2022-01-30,21.2,9.0,14.6,21.2,7.9,14.4,78.2,0.0,0.0,0.0,27.7,1012.5,Clear
2022-01-31,21.3,8.3,14.3,21.3,8.3,14.3,80.5,0.0,0.0,0.0,13.0,1011.9,Clear
2022-02-01,19.9,8.6,13.4,19.9,8.6,13.4,89.2,0.0,0.0,0.0,13.0,1011.6,Clear
2022-02-02,21.0,10.0,14.7,21.0,8.4,14.7,83.2,0.0,0.0,0.0,14.8,1011.2,Partially cloudy
2022-02-03,14.1,11.0,13.0,14.1,11.0,13.0,90.1,0.77,100.0,8.33,22.7,1007.3,"Rain, Partially cloudy"
2022-02-04,17.6,10.0,13.1,17.6,7.9,13.0,87.3,0.0,0.0,0.0,14.8,1009.3,Partially cloudy
2022-02-05,19.6,8.0,12.5,19.6,6.8,12.4,82.4,0.0,0.0,0.0,8.2,1013.8,Partially cloudy
2022-02-06,22.8,6.4,14.1,22.8,6.4,14.1,72.0,0.0,0.0,0.0,10.6,1015.9,Clear
2022-02-07,25.6,10.4,17.4,25.6,10.4,17.4,72.1,0.0,0.0,0.0,9.4,1014.9,Partially cloudy
2022-02-08,25.6,12.2,18.5,25.6,12.2,18.5,77.3,0.0,0.0,0.0,9.4,1013.2,Partially cloudy
2022-02-09,21.5,13.0,16.5,21.5,13.0,16.5,84.6,14.208,100.0,8.33,14.8,1015.2,"Rain, Partially cloudy"
2022-02-10,22.6,10.4,15.7,22.6,10.4,15.7,74.5,0.0,0.0,0.0,18.4,1017.7,Partially cloudy
2022-02-11,21.8,9.2,15.5,21.8,8.2,15.4,69.7,0.0,0.0,0.0,26.0,1016.1,Clear
2022-02-12,22.8,9.8,16.0,22.8,8.6,16.0,66.7,0.0,0.0,0.0,21.0,1014.6,Clear
2022-02-13,27.3,8.5,17.4,26.6,8.5,17.4,65.5,0.0,0.0,0.0,7.6,1013.4,Clear
2022-02-14,26.6,9.4,17.9,26.6,9.4,17.9,64.6,0.0,0.0,0.0,10.9,1013.4,Clear
2022-02-15,25.8,10.5,18.8,25.8,10.5,18.8,58.3,0.0,0.0,0.0,13.0,1013.4,Clear
2022-02-16,25.3,10.5,18.1,25.3,10.5,18.1,68.5,0.0,0.0,0.0,10.1,1011.3,Clear
2022-02-17,26.6,12.1,18.4,26.6,12.1,18.4,66.4,0.0,0.0,0.0,8.6,1011.2,Clear
